Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
t_87,-13.67168565,-13.45609216,-17.19477549,-16.50027012,-17.77187138,-18.97209514,-13.4624454,-18.07073119,-15.99863556,-13.57298415,-17.7709672,-18.29968291,-17.48198177,-13.48355621,-18.37388633,-13.57298415,-18.38610014,-18.18612677,-18.14685102,-36.65622945,-18.18458155,-17.57577576,-18.94719876,-14.32277124,-17.0798594,-19.5935156,-18.18458155,-28.56104105,-18.02574513,-17.50477384,-16.3179791,-14.22799119,-33.00492247,-15.7214015,-17.22449437,-18.02574513,-13.78556226,-17.19486929,-17.5539313,-13.85034441,-29.53467606,-18.09830652,-13.82028839,-15.85754166,-15.780001,-18.82625561,-18.4301349,-13.90933446,-34.96012245
t_88,-12.81013868,-12.92067541,-15.32562054,-14.73074786,-20.4018812,-16.9555354,-12.81952506,-15.99065264,-14.45068375,-12.86343779,-15.88279248,-21.90742837,-15.77123891,-12.63720813,-21.01954596,-12.86343779,-16.40260659,-15.65032573,-16.25177013,-16.97817576,-16.27520636,-15.83933574,-17.0936118,-13.34254313,-15.20850204,-17.7737732,-16.27520636,-14.53145744,-16.21479096,-15.61929841,-14.36919243,-13.50679162,-23.00946674,-14.40440753,-19.74149862,-16.21479096,-13.1007,-14.75096668,-15.81882331,-12.71400103,-15.66891363,-16.12201168,-12.94062549,-14.40901675,-14.45841099,-16.61796472,-16.5296058,-12.79065234,-15.50169701
t_89,-13.4489658,-13.52590481,-14.73674382,-14.49085456,-15.20012613,-15.54539502,-13.37414741,-15.02393052,-14.59150522,-13.48193851,-14.96274961,-16.01679039,-14.92538748,-13.3196091,-15.83966635,-13.48193851,-15.32990858,-14.79309424,-15.12831129,-15.81023483,-15.14103655,-14.95709226,-15.59222806,-13.6563217,-14.82857962,-15.9666258,-15.14103655,-14.36953623,-15.36359523,-14.89038565,-14.29480214,-13.81026316,-16.9252943,-14.31303346,-14.71334183,-15.36359523,-13.60645531,-14.29892421,-14.94596416,-13.70331571,-15.00148791,-15.18360774,-13.54852607,-14.34864817,-14.34341534,-15.45356121,-15.33210085,-13.73499918,-14.86864315
t_9,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.51416262,-11.85985046,-11.85985046,-8.976446588,-11.85985046,-11.85985046,-11.85985046,-8.741420423,-11.85985046,-11.85985046,-8.814209659,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-0.705729356,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-10.73211618,-11.18489865,-11.85985046,-8.215079789,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046,-11.85985046
t_90,-11.62726461,-11.6421287,-13.10570786,-11.92517989,-12.13574593,-13.34426586,-12.5144242,-15.57903596,-11.92285014,-12.51919639,-12.05795838,-16.93693249,-13.19169746,-12.47312375,-12.21776442,-12.51919639,-13.32424852,-11.9975826,-13.24825429,-12.16902552,-13.25435294,-13.2060371,-12.1940616,-14.47712973,-12.01216595,-13.4276361,-13.25435294,-11.80101595,-13.39024608,-13.17795769,-11.87303709,-12.66861086,-12.37882142,-11.88282229,-12.04506677,-12.15947823,-11.68466117,-11.8939563,-13.20073113,-11.66480903,-11.9613567,-12.07684358,-11.64410739,-12.9084643,-12.92124524,-12.07430657,-13.37476619,-11.652639,-11.93739379
t_91,0,,,,0,0,0,,0,,0,0,0,0,,0,0,,,0,,0,,0,,,,,,,,,0,0,0,,0,,0,0,,0,0,,0,,0,0,0
t_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_94,-30.44139065,-30.46171503,-30.88847404,-30.78034125,-30.63438761,-31.15750119,-30.37167644,-30.99185062,-30.86690457,-30.46176659,-30.95458519,-31.02611569,-30.96214733,-30.42700105,-30.75837119,-30.44941736,-31.10752041,-30.8947914,-31.0032986,-31.36613257,-30.99990945,-30.95636111,-31.19178085,-30.44937687,-30.94109658,-31.29582527,-31.01732812,-30.79854644,-31.146214,-30.94838119,-30.70906434,-30.48892421,-31.10787698,-30.72686944,-30.50449373,-31.146214,-30.45390946,-30.71887359,-30.95188986,-30.57974082,-31.05473189,-31.06830321,-30.4817913,-30.73141516,-30.75342027,-31.15297703,-31.10353598,-30.58797976,-30.96631584
t_95,-49.42392673,-49.65628148,-50.90440373,-46.52976364,-55.561625,-50.4588641,-48.66293046,-54.19612274,-46.71226027,-49.86385316,-49.32341694,-62.26250805,-51.12089744,-51.25626987,-56.21221276,-49.86385316,-51.16523711,-50.01607362,-50.61528532,-54.15161002,-50.65957301,-52.328586,-51.19594485,-50.7155605,-50.99783996,-51.35411159,-50.91605657,-50.29722071,-54.44754369,-51.17722282,-45.89821719,-49.0152338,-59.5004403,-47.45984452,-52.93588603,-54.20221425,-48.94286037,-49.74716432,-52.31674252,-47.72273172,-51.40890608,-50.64990657,-49.3214222,-45.2558889,-46.88499521,-50.59418249,-52.26344892,-49.44000406,-52.1027592
t_96,-0.937780627,-0.942833433,-1.060845732,-1.033572105,-0.987271375,-1.102891357,-0.945253195,-0.999828982,-1.036262752,-0.939684657,-1.079312253,-0.996225476,-1.078644423,-0.936281688,-1.011250874,-0.939684657,-1.096657698,-1.05856413,-1.09205019,-1.156659038,-1.092678763,-1.082069568,-1.125707362,-0.892829737,-1.063189987,-1.123651298,-1.092678763,-1.024973634,-1.111991698,-1.074058835,-1.016151421,-0.976320255,-1.098651764,-1.018266185,-0.955379818,-1.111991698,-0.959637252,-1.023855209,-1.081037831,-0.963652913,-1.082531696,-1.085165894,-0.943315509,-1.013778276,-1.021092406,-1.0831218,-1.112311324,-0.957114574,-1.073883803
t_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_98,2.733302084,2.706263933,1.99814672,2.146895209,2.326216463,1.555823983,2.693315501,1.83190122,2.215621612,2.721780529,1.852455814,2.037271031,1.909931667,2.741323085,2.136164454,2.721780529,1.707027108,,1.767031405,1.584472486,1.725929499,1.888167032,1.543304275,2.512215836,2.048218789,1.339991903,1.725929499,2.247514884,1.807467237,1.917763348,2.217116098,2.501581669,1.594400654,2.250915191,2.51793912,1.807467237,2.616344735,,1.893648313,2.702125924,1.950323621,1.78183035,2.697861949,2.256295496,2.236334577,1.631768805,1.703714701,2.691927184,1.960107612
t_B00002_er_c,-25.70904073,-10.26350898,-25.94177508,-25.38282499,-25.70026399,-26.27156916,-24.99564508,-26.8034298,-27.17664646,-25.89101559,-25.62008135,-9.373881413,-26.14358745,-25.54504616,-10.33649898,-25.89101559,-26.95476531,-25.53585031,-25.6980655,-27.3671543,-25.72461396,-26.06328496,-25.88572775,-25.43372369,-27.00999258,-25.82115646,-25.72461396,-17.18704952,-28.02278521,-26.19704852,-24.89387058,-25.17627304,-23.84972773,-26.08178164,-25.61245432,-28.02278521,-25.19192462,-24.93118991,-26.03979175,-28.20007189,-17.75033489,-26.72867295,-25.79524967,-25.71204349,-26.14236248,-26.98114454,-26.64703645,-28.03237752,-24.08984558
t_C00002_c_e,-6.132337483,-6.102333456,-6.55385286,-6.499126991,-6.096313465,-6.725634507,-6.121317511,-6.702117232,-6.399741522,-6.088820141,-6.623256672,-6.564725197,-6.61843465,-6.069099875,-6.246906422,-6.088820141,-6.713121019,-6.658968513,-6.674655503,-6.492132153,-6.679799667,-6.65480048,-6.807223806,-6.263924033,-6.570681273,-6.811820101,-6.698698158,-6.323049122,-6.688552356,-6.681274951,-6.452152041,-6.285545063,-6.406238613,-6.38542727,-5.991614686,-6.688552356,-6.196269233,-6.531121652,-6.631734138,-6.046489642,-6.520979305,-6.673964196,-6.129040021,-6.393483751,-6.400456349,-6.681622847,-6.759776224,-6.075484618,-6.379464311
t_C00004_c_e,-2.744331119,-3.440214856,-3.811471937,-3.761874505,-3.48026419,-3.975996453,-3.493649797,-3.928459931,-3.694938667,-3.455978221,-3.869748404,-3.808631345,-3.836978159,-3.442713859,-2.806223883,-3.455978221,-3.952689405,-3.902525277,-3.91598494,-3.736679043,-3.921943336,-3.876451521,-4.017228498,-3.638583701,-3.787728447,-3.189127006,-3.921943336,-2.634214808,-3.88457965,-3.881612751,-2.972219117,-2.847859747,-3.481596072,-3.684740501,-3.40118782,-3.88457965,-3.539445888,-3.787422154,-3.846871644,-3.400674014,-3.484273484,-3.913355565,-2.748179407,-3.724085892,-3.693712231,-3.098158034,-3.975111318,-2.714522853,-3.48561466
t_C00005_c_e,-2.450413586,-3.040677072,-3.35803168,-3.3129044,-3.052665104,-3.48581811,-3.086283431,-3.462456582,-3.26851043,-3.054609719,-3.40599639,-3.3497471,-3.381826597,-3.042885847,-2.497578888,-3.054609719,-3.478402882,-3.428073519,-3.443643886,-3.302201838,-3.448903127,-3.412516563,-3.531085707,-3.188221834,-3.343036571,-2.869372847,-3.448903127,-2.383281032,-3.43102296,-3.416282971,-2.67513829,-2.542710622,-3.05309194,-3.251885736,-2.956929934,-3.43102296,-3.128326232,-3.333056346,-3.389219983,-3.014565494,-3.078065904,-3.447881088,-2.455081372,-3.286208883,-3.259803536,-2.797152159,-3.497340116,-2.451989277,-3.075258364
t_C00024_c_e,-4.207039083,-4.190914012,-4.647651662,-4.510510352,-3.97876251,-4.685213197,-4.20569361,-4.813339335,-4.590240687,-4.176792086,-4.658058488,-4.516947844,-4.754121314,-4.164796698,-4.086695327,-4.176792086,-4.695605842,-4.515904617,-4.675643004,-4.644990854,-4.680976801,-4.796407759,-4.774276302,-4.320988966,-4.708868633,-4.750529746,-4.680976801,-4.107283992,-4.797876389,-4.741781344,-4.492808354,-4.31953354,-4.124959154,-4.529162468,-3.850237634,-4.797876389,-4.269257583,-4.469766934,-4.749340978,-4.235899795,-4.334405482,-4.657004585,-4.190855041,-4.437971484,-4.52648851,-4.645545937,-4.771083573,-4.233637116,-4.336594802
t_C00024_m_c,0,0,-28.87288848,-28.88016876,0,-30.18776177,0,0,0,0,-23.31251723,0,0,0,0,0,-23.70514899,-27.36327235,-23.31224627,0,-29.76278885,0,0,0,0,0,-29.76278885,0,0,-29.25621122,-28.7423109,0,0,-27.93032344,0,0,0,-26.70319768,0,0,0,-23.64006368,0,0,-28.00032793,-30.1326892,0,0,0
t_C00054_c_e,-5.879694366,-5.847102779,-6.324748632,-6.267968786,-5.949821932,-6.540718083,-5.867014265,-6.505734128,-6.193766508,-5.856422426,-6.392436498,-6.378692005,-6.402942439,-5.816220714,-6.094651937,-5.856422426,-6.528444118,-6.445422244,-6.448217669,-6.306382509,-6.453185118,-6.446069644,-6.604878305,-6.015722417,-6.357000581,-6.623237833,-6.471037619,-6.139145213,-6.484899506,-6.441477103,-6.217275815,-6.019815994,-6.27123509,-6.169940999,-5.849528351,-6.458644852,-5.946632767,-6.307191727,-6.419734279,-5.876621145,-6.305258259,-6.478249814,-5.875147308,-6.192926846,-6.172637802,-6.508667558,-6.525456299,-5.882988775,-6.195848601
t_C00060_c_e,-10.01703156,-9.797032121,-9.812590592,-9.821638201,-9.652089796,-10.06493523,-10.01561867,-8.550250788,-9.36566834,-9.829865585,-9.981130396,-8.520455925,-9.739801356,-9.813888824,-9.951745413,-9.829865585,-9.945980464,-10.5436236,-10.04452965,-9.271558282,-10.04239873,-9.777620158,-10.01733222,-8.976939271,-9.437071424,-10.14267372,-10.04239873,-9.110131152,-9.458730744,-9.886493354,-9.926546793,-10.31319983,-9.735115425,-9.649174224,-9.660496872,-9.458730744,-10.11421215,-10.44092006,-9.7706381,-9.245014935,-9.198703486,-9.908517631,-10.03142177,-9.939297966,-9.667739223,-10.07848839,-9.913496621,-9.495927616,-9.301685641
t_C00060_c_er,-14.54420862,-13.64430587,-16.05398277,-15.6165693,-14.31161446,-16.14265125,-14.63998289,-11.69527791,-16.33233692,-14.59825363,-16.06283744,-10.4573598,-16.45615606,-14.57664809,-13.61154621,-14.59825363,-16.17888995,-15.40299372,-16.12074432,-17.82413936,-16.25704404,-16.47184477,-16.64698633,-10.51643484,-16.40176563,-16.54279433,-16.25704404,-15.97671749,-17.0394394,-16.19163697,-15.48339368,-14.79653677,-15.62811011,-15.70809504,-13.89620708,-17.0394394,-14.81926497,-15.3250532,-16.4586897,-14.96963836,-16.56000263,-16.06624986,-14.59955998,-15.35389766,-15.66926148,-16.14573928,-16.66021849,-14.93201382,-16.37976342
t_C00061_c_e,-70.1215558,-69.95664261,-69.4101608,-69.55489965,-70.0263687,-69.5624826,-70.11291393,-69.63314516,-68.88024592,-69.94879791,-69.5173473,-69.72902704,-69.1898615,-69.93584204,-70.29179518,-69.94879791,-69.40566739,-70.30090644,-69.55668606,-68.70375306,-69.55668606,-69.23165071,-69.38696434,-70.4585806,-68.86974057,-69.56018564,-69.55668606,-69.58288098,-68.59016942,-69.40566739,-69.73734574,-70.27294631,-70.19490301,-69.3757439,-70.23081807,-68.59016942,-70.11291393,-70.30090644,-69.23165071,-69.2187891,-69.23464253,-69.4101608,-70.1215558,-69.73619904,-69.3757439,-69.58882361,-69.23165071,-69.4744376,-69.51977093
t_C00067_c_m,0,0,0,0,-6.420494381,0,0,0,0,0,0,-6.899003155,0,0,-6.654368325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.49463976,0,-6.339150507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00068_c_e,-12.31701338,-12.29011673,-12.36591718,-12.34651073,-12.21204097,-12.39116494,-12.30789578,-12.44561671,-12.34866635,-12.2968735,-12.3842674,-12.38977974,-12.37899682,-12.29510936,-12.25728113,-12.2968735,-12.39089416,-12.40334917,-12.38545917,-12.34684005,-12.38842566,-12.38218876,-12.40688074,-12.37511449,-12.36437363,-12.40819619,-12.38842566,-12.1840774,-12.40725521,-12.38314313,-12.35180286,-12.34799472,-12.21320601,-12.3417606,-12.1516349,-12.40725521,-12.3301206,-12.39577421,-12.38056482,-12.27592425,-12.24963232,-12.38600979,-12.32028622,-12.34211275,-12.34609574,-12.39755232,-12.41091909,-12.29527244,-12.23651799
t_C00077_c_e,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952,-9.832690952
t_C00091_m_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00093_m_c,-68.75336241,-70.86037827,-66.2453093,-59.24962606,-60.80928019,-57.47193771,-61.29145664,-67.43912963,-58.34286869,-71.56145524,-56.02122851,-63.88571485,-66.85961987,-60.63995287,-50.12116147,-70.63036646,-66.90841547,-55.62992435,-57.06329612,-59.86553006,-56.69992188,-66.9365871,-56.16027119,-60.02980633,-54.16326193,-53.90665433,-56.69992188,-31.95399325,-68.23643016,-66.9340664,-55.01824833,-58.09439436,-48.92042506,-70.24142365,-60.2696708,-67.40474634,-61.02965167,-55.94822181,-66.42897771,-58.53671695,-32.5422898,-66.75980815,-67.32072032,-59.83946036,-68.518879,-63.53182262,-66.48353699,-67.05684236,-59.52361508
t_C00094_c_e,-8.97288944,-8.97288944,-18.93620547,-8.97288944,-18.93620547,-18.93620547,-8.97288944,-18.93620547,-8.97288944,-18.93620547,-8.97288944,-18.93620547,-18.93620547,-8.97288944,-8.97288944,-18.93620547,-8.97288944,-18.93620547,-8.97288944,-8.97288944,-8.97288944,-18.93620547,-18.93620547,-18.93620547,-18.93620547,-18.93620547,-18.93620547,-18.93620547,-18.93620547,-8.97288944,-8.97288944,-18.93620547,-18.93620547,-18.93620547,-8.97288944,-8.97288944,-18.93620547,-8.97288944,-18.93620547,-18.93620547,-8.97288944,-8.97288944,-8.97288944,-8.97288944,-18.93620547,-18.93620547,-18.93620547,-8.97288944,-8.97288944
t_C00099_c_e,-55.15414459,-57.46097611,-61.65511899,-53.89550371,-60.97299971,-52.78353193,-47.71420892,-62.52470621,-53.14334668,-57.89714784,-51.67132728,-60.97858711,-62.15521754,-47.47637944,-47.86349522,-57.89714784,-63.1506062,-51.48554624,-52.84526593,-48.99663809,-52.03594858,-62.50514108,-52.85961069,-47.45193922,-50.8346097,-51.31926791,-52.03594858,-51.98946547,-61.61839873,-62.26969371,-50.72264667,-45.42597073,-37.96803313,-64.33229115,-60.15344979,-61.16610514,-47.64550014,-50.98106733,-62.30106441,-47.76435234,-55.88557848,-62.79812831,-55.3157764,-54.01905214,-64.38578515,-60.36703834,-63.12099501,-55.34567052,-47.66417232
t_C00108_c_e,-5.956771496,-5.988866857,-11.7812117,-6.511967849,-6.145654381,-12.51762329,-10.34509056,-22.05936905,-6.652223303,-10.69432639,-6.766742101,-21.84227438,-11.99331941,-10.64974896,-6.314225415,-10.69432639,-12.39948778,-6.60330395,-12.11387264,-7.363385671,-12.12763058,-12.01317487,-7.1162891,-19.1540103,-6.762933545,-12.96424763,-12.12763058,-6.513786289,-12.72032493,-11.93683207,-6.395511755,-10.64541939,-6.883517748,-6.432309163,-5.947132991,-7.053436317,-6.022771242,-6.350868401,-12.0014982,-6.107063165,-6.879572198,-6.91212793,-5.998840346,-11.45238283,-11.51434204,-7.056224903,-12.39752241,-6.116837468,-6.786490554
t_C00111_c_e,-11.75769723,-11.82104824,-13.43657185,-13.08874565,-12.4259111,-14.45674188,-11.85138672,-13.82532172,-13.00168129,-11.7846925,-13.77743102,-13.35427531,-13.68530112,-11.73890384,-12.83846393,-11.7846925,-14.12502496,-13.60112347,-13.97709112,-14.56244081,-13.9922077,-13.72875764,-14.51432445,-12.27276366,-13.41019773,-14.92051771,-13.9922077,-12.83436887,-14.03889519,-13.62430264,-12.85726199,-12.30062355,-14.04134265,-12.85866208,-12.0076793,-14.03889519,-12.03173102,-13.01802996,-13.71566748,-11.82347719,-13.58810395,-13.94565733,-11.84073429,-12.84608454,-12.89274719,-14.18921306,-14.16925893,-11.84863632,-13.53977662
t_C00117_c_e,-2.453096442,-2.496165118,-3.581782668,-3.36316744,-2.939964031,-4.240771142,-2.516790486,-3.821843098,-3.362885893,-2.471448958,-3.775852296,-3.550094956,-3.727415329,-2.440319907,-3.208576651,-2.471448958,-4.053592864,-3.658307348,-3.909384613,-4.385199139,-3.919576337,-3.756772627,-4.274109945,-2.753446322,-3.602898653,-4.57775529,-3.919576337,-3.223065973,-4.020165627,-3.704588392,-3.211254991,-2.785511241,-4.036662016,-3.193136128,-2.655111466,-4.020165627,-2.639396094,-3.262777769,-3.747929494,-2.574438394,-3.715004341,-3.931961593,-2.509548515,-3.205143903,-3.217123998,-4.150089847,-4.054355722,-2.587944735,-3.671362219
t_C00118_c_e,-11.62255128,-11.68517413,-13.26861471,-12.93104992,-12.2700305,-14.25926402,-11.71516389,-13.64577209,-12.86035866,-11.64923626,-13.59652937,-13.20524897,-13.50756993,-11.60397391,-12.67075272,-11.64923626,-13.94846215,-13.42041767,-13.79156304,-14.39481695,-13.80652565,-13.55046209,-14.32148577,-12.12895439,-13.25149716,-14.71612705,-13.80652565,-12.73098265,-13.86975188,-13.45399886,-12.70235522,-12.15923707,-13.85299724,-12.70482363,-11.85704533,-13.86975188,-11.89343526,-12.84560572,-13.53754193,-11.70756075,-13.44589927,-13.77133661,-11.70463389,-12.69348104,-12.73958936,-14.00730008,-13.98524258,-11.72895312,-13.37915122
t_C00123_c_m,-60.99589977,-62.90678765,-17.49099262,-17.49233703,-17.49671628,-17.49240746,-61.41824168,-64.80290601,-17.48607049,-62.66833211,-17.49198822,-17.49395442,-17.48894636,-60.31958189,-17.4991817,-62.40508126,-17.49095088,-17.49926633,-17.49235362,-17.48443113,-17.49235362,-17.48933452,-17.49077716,-66.08997392,-17.48597291,-17.49238613,-17.49235362,-17.49259694,-17.48337611,-60.91063956,-17.49403169,-66.6908109,-17.49828172,-17.49067294,-17.49861532,-17.48337611,-61.75785238,-54.80118247,-17.48933452,-78.7514855,-17.48936231,-17.49099262,-60.76933817,-17.49402103,-17.49067294,-17.49265213,-17.48933452,-94.84479481,-17.49201074
t_C00127_c_e,-2.730216325,-2.749613766,-2.784233906,-2.705764634,-2.61621187,-2.886000982,-2.740205063,-2.322323468,-2.707793761,-2.740389631,-2.837824938,-2.379859223,-2.843698933,-2.725326114,-2.689984631,-2.734057482,-2.873587832,-2.777035042,-2.8702241,-3.032614476,-2.869332873,-2.852728861,-2.945663007,-2.210680139,-2.802463232,-2.946819601,-2.869332873,-2.660000683,-2.931099696,-2.822792078,-2.665119465,-2.814802551,-2.958129702,-2.65829431,-2.529623893,-2.931099696,-2.786296027,-2.693768509,-2.850008827,-2.779191251,-2.809374753,-2.846627202,-2.745633015,-2.627965038,-2.662231316,-2.835882853,-2.919472679,-2.791204391,-2.818112475
t_C00132_c_e,-28.48343554,-28.63690561,-32.48986316,-31.72869382,-51.29470517,-34.78234044,-28.4507551,-33.32472364,-32.09621112,-28.54883253,-33.11412798,-50.0435121,-33.01304826,-28.43790788,-50.53194714,-28.54883253,-34.18905676,-32.69604128,-33.59010608,-35.6159165,-33.62643464,-33.09985563,-34.92215429,-29.11982149,-32.85574431,-36.0066522,-33.62643464,-31.31628023,-34.36386286,-32.92255296,-31.24938581,-29.33413106,-52.78135761,-31.17337106,-50.450069,-34.36386286,-28.91838152,-31.28526555,-33.06807121,-29.34789128,-33.07486633,-33.77514168,-28.68459574,-31.18890845,-31.25911909,-34.56173703,-34.17096641,-29.39661669,-32.9618215
t_C00133_c_e,-85.27076632,-85.7954254,-94.93217443,-87.66376361,-117.8558468,-93.62637948,-83.3889796,-101.3156524,-86.62406922,-86.22447842,-91.40878512,-121.2470182,-95.61458085,-87.3096098,-112.8205035,-86.22447842,-95.50498197,-92.79232571,-93.97488257,-99.93174455,-94.20287266,-98.13233325,-95.63204451,-86.89268315,-93.82466156,-95.89795732,-94.6702427,-92.4243447,-100.8265678,-95.52640322,-86.34382449,-84.74446847,-117.0845006,-88.89330399,-113.2200574,-100.3790859,-84.14631144,-92.26619882,-98.10972296,-83.78524599,-94.5454269,-94.41481316,-85.38683915,-84.61071855,-88.07239375,-94.35488493,-98.00798063,-87.85505498,-95.8494053
t_C00140_c_er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00160_c_e,-9.397808474,-9.416713292,-9.620049563,-9.535168354,-9.615886194,-9.766979485,-9.409518089,-9.698256412,-9.561702037,-9.412082545,-9.673380083,-9.730553201,-9.697688066,-9.404489651,-9.69131149,-9.412082545,-9.716949849,-9.60676933,-9.703671199,-9.750285507,-9.705689617,-9.706286697,-9.815363274,-9.4493606,-9.66523439,-9.862569022,-9.705689617,-9.415857371,-9.792841173,-9.64745458,-9.496609746,-9.462801787,-9.822030047,-9.496323024,-9.532324174,-9.792841173,-9.434806871,-9.527624166,-9.704520639,-9.432849698,-9.540006896,-9.690705555,-9.409472316,-9.460435974,-9.501072212,-9.731002508,-9.765293762,-9.426327748,-9.558963322
t_C00162_c_e,0.879639559,0.891017775,0.928722387,0.918736104,0.88620701,0.918212917,0.880235806,0.913337541,0.965283961,0.891559021,0.921327035,0.906722153,0.943921978,0.892452914,0.867893862,0.891559021,0.929032411,0.867265229,0.91861285,0.977461119,0.91861285,0.941038724,0.930322832,0.856386471,0.96600878,0.918371396,0.91861285,0.916805527,0.985297843,0.929032411,0.906148202,0.869194343,0.874578955,0.931096988,0.872100989,0.985297843,0.880235806,0.867265229,0.941038724,0.941926113,0.940832302,0.928722387,0.879639559,0.906227319,0.931096988,0.916395514,0.941038724,0.924287598,0.921159816
t_C00162_c_er,-7.859581352,-8.045150212,-7.80563107,-7.785765489,-7.615967932,-7.960966176,-7.558332611,-6.22729677,-7.35395658,-7.385673505,-7.532314951,-6.878043473,-7.765972873,-7.717652734,-8.151572451,-7.730540435,-7.874085808,-8.26941853,-7.946402405,-7.417970399,-7.940034893,-7.789261316,-7.557041849,-6.86952242,-7.534182372,-8.021256103,-7.940034893,-7.563130533,-7.562854383,-7.859969759,-7.872153036,-7.773390271,-7.679164898,-7.309207203,-7.615519854,-7.562854383,-7.628832237,-8.223573928,-7.413594294,-7.304024138,-7.658999236,-7.458709418,-7.871105471,-7.845148746,-7.678276758,-7.954585162,-7.748061294,-7.12077833,-7.427660002
t_C00165_g_er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
