Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
R08548KEGGR08548[c],38.8542844,39.34999505,36.83871715,36.66415632,40.48880188,37.71082775,39.32510449,37.47392995,36.34190121,39.17076914,36.86000167,40.05957592,37.27335624,39.31312204,40.71622626,39.17076914,37.35937916,36.93838821,36.99883012,38.84495797,37.09038574,37.27049229,37.91934536,40.35772796,37.10363802,36.76866451,37.09038574,33.74656137,37.91633519,36.92917981,35.09524072,39.53429098,,36.3444344,39.57405954,37.91633519,39.39759102,36.44183512,37.24212694,36.19194036,35.42337745,37.27191139,38.93073218,35.94267708,36.3345403,36.21620889,37.63981609,35.65785249,37.69603017
R08575KEGGR08575[c],0,0,0,0,0,0,0,0,26.79526681,0,0,0,0,0,0,0,0,26.61945997,0,30.13700672,0,0,0,0,27.07527457,0,0,0,28.59323439,0,0,0,0,0,0,28.59323439,0,26.46936536,0,0,0,0,0,0,0,0,0,0,0
R08612KEGGR08612[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R08614KEGGR08614[e],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R08615KEGGR08615[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R08657KEGGR08657[m],32.95458742,0,16.25662377,30.34903107,14.64884374,30.45598453,33.12817371,0,16.70449348,32.82731729,0,10.00372398,31.5538648,33.17083058,14.75193471,32.82731729,30.8475153,15.5836647,30.68447079,34.55646919,29.85308651,31.37215573,0,0,31.22231281,31.04190295,29.85308651,40.16275929,32.23144971,30.88732374,0,32.92799874,16.87275263,30.72771006,14.37319155,32.65722323,32.82443089,29.16714598,16.55957011,30.34114329,40.56843844,30.73827825,14.082585,29.96911295,16.05792723,16.38062895,16.62583317,14.97081415,33.25711752
R09375KEGGR09375[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R09447KEGGR09447[c],14.70527072,14.76413288,14.72442344,14.70087156,14.55796027,14.85384733,14.56566696,13.94338035,15.2103541,14.75118212,14.76811818,13.85161585,15.11742662,14.69078398,14.64551148,14.78680116,14.762904,14.70611409,14.80761737,15.69018989,14.81653216,14.69261665,14.80009111,13.14136356,15.21968726,14.94827016,14.81653216,14.73387283,15.41451668,14.73627789,14.813629,14.70357819,15.15640482,14.64816829,14.56224421,15.45872912,14.69334947,14.85820654,14.68661535,14.39580319,14.6366508,14.73851688,14.70830931,14.75453458,14.64616401,14.88752457,14.72039443,14.88749053,15.06269549
R09495KEGGR09495[c],185.0444738,186.9696242,218.6146149,209.8177951,189.5661847,203.4913693,180.9260627,229.5697763,257.1400641,187.7230605,209.7153567,236.0210891,222.6866055,182.0478702,180.6583923,187.5812227,214.2552936,199.1421639,206.1288797,304.6477626,207.1490968,219.1510048,206.7854495,175.7741392,262.2141691,200.7749549,207.2153189,258.6933906,264.600349,219.1137924,205.3009374,170.0173328,246.4986099,228.5348595,185.4479256,264.4088212,176.463482,202.4039456,218.9187781,208.4670462,264.4771439,213.8714468,180.679364,204.6134858,224.4815198,207.1102749,215.5364311,204.4897739,252.220748
R09944KEGGR09944[er],22.47456624,0,26.68442522,28.56266216,25.52076632,21.91747086,22.05593059,27.42588223,,22.5149872,26.4255788,0,26.97357282,22.0803856,0,22.28670643,26.64714026,21.58589915,21.16661966,24.06478015,22.45610048,26.82101128,27.88949728,22.21636341,27.72391376,22.27469638,22.45610048,20.1609251,28.68474133,26.72691538,26.31915116,22.20427208,20.39525179,26.38712764,24.99370989,28.68474133,24.26566266,26.36383962,26.78823057,22.74347423,19.84740429,26.62344158,22.37358689,26.23788709,26.3757844,23.2373468,,22.71530698,20.75854392
R1003ANIGERR00858[c],27.39908712,27.41050398,36.55842982,27.25590851,34.0648447,36.02408126,27.52788545,37.85847763,28.07429064,36.23247083,27.73627632,36.78303394,36.9291339,27.54974024,24.88678185,36.23247083,27.34074338,35.83418978,27.72188758,25.59513609,27.72916088,36.92079803,36.22279938,36.98629322,37.35516387,35.90562323,36.44390568,34.43206093,38.38845311,27.92897825,27.26869938,35.63077582,33.04352517,36.77532509,24.61955135,28.61134153,35.9820057,27.62898021,36.89826129,35.47279432,25.05050125,27.27902288,26.95625911,26.9248005,36.1627695,35.56043397,36.38112836,26.88024563,25.01440311
R10046KEGGR10046[c],,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0
R10052KEGGR10052[c],0,0,0,0,-24.90416318,0,0,0,0,0,0,-17.833161,0,0,-36.97156124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.52842808,0,-22.91988914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R1006ANIGERR02021[c],16.31778279,16.45192912,16.85450964,16.72455905,0,16.79623143,16.09624068,16.85450964,16.85450964,16.40955883,16.85450964,16.49096202,16.85450964,16.12840465,0,16.40955883,16.85450964,16.47764019,16.85450964,0,16.85450964,16.85450964,16.85450964,16.20943485,16.85450964,16.82544501,16.85450964,13.136085,16.85450964,16.85450964,16.63699601,15.85738098,12.75952879,16.85450964,0,16.85450964,16.09209295,16.49845004,16.85450964,16.85450964,13.59797226,16.85450964,16.18642538,16.46773174,16.85450964,16.615797,16.85450964,14.16544541,13.54518585
R10ANIGERR03321[c],0,28.17778448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0
R114ANIGER[c],5.882408477,5.947289718,6.240887785,6.082934453,5.831615483,6.308513769,5.778755426,6.403667816,6.266566067,5.937922044,6.208941396,6.102108258,6.345324003,5.790048293,5.837844141,5.937922044,6.287214244,6.017205263,6.223847268,6.893509678,6.226758477,6.339973862,6.376270646,5.818798092,6.386983266,6.453012679,6.226758477,6.376995022,6.612393984,6.270680155,6.032207687,5.802833133,6.524008868,6.094512805,5.711727043,6.612393984,5.792146847,5.955856683,6.330348501,5.988430288,6.620569444,6.262648046,5.89220163,5.961556677,6.091284304,6.273523329,6.357789852,5.944457194,6.55868788
R11861KEGGR11861[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29029306,0,0,0,10.94839357,0,0,0,0,0,10.88932441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R11ANIGERR02739[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
R120ANIGERR00746[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R129ANIGER[c],224.8184854,227.6504808,250.0810963,245.3184051,231.9016775,237.5201652,221.0455109,264.4051556,307.6889128,228.027986,243.2674225,279.8191705,257.7685001,222.5540352,223.2334799,227.4962826,247.1339017,232.6323635,239.8816099,348.1485832,239.9212471,253.8998749,240.5091864,217.4497541,301.6768704,235.0155616,240.0224001,301.9080206,312.4136123,250.5107939,239.8053186,210.2808889,,265.7331393,226.3467942,310.9811077,216.9886194,236.1721771,253.6631701,276.043547,307.5918445,246.7795815,220.8424178,241.9244686,261.8430869,239.5089043,250.7397552,274.3723494,303.8789816
R157ANIGERR05604[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R158ANIGERR07143[c],661.8094987,670.3889429,662.5746496,659.9556585,586.3785781,631.9218632,646.2473517,683.8998047,799.6786569,669.9565585,643.5242892,692.3399051,675.9301304,648.6563894,568.2068559,669.9565585,652.9962673,611.0022001,635.3782524,808.7453027,640.0541266,667.1448483,631.9148966,631.0809366,765.0135623,618.2230931,635.5070734,664.9753592,791.1966335,663.9711669,651.586323,617.3340865,636.189733,707.4305104,581.5560513,791.1966335,635.0909001,620.0374604,666.7105039,796.4184823,675.1977078,651.8447268,650.6854798,655.1009564,695.5274416,635.257124,656.8006959,800.0230011,690.333871
R15ANIGERR01015[c],100.3347881,104.0668184,102.4946559,102.6720699,107.5910539,102.3406506,103.3014355,104.0223679,102.1595737,103.459417,102.4607425,115.3221731,102.0593882,103.3278992,104.1165148,103.459417,102.4262475,93.65567778,102.4151527,102.3811726,102.525319,102.1070694,102.0142478,103.6319647,101.913165,98.87070461,102.525319,96.86840518,101.434642,102.5172344,99.6391633,99.66062248,116.7063439,102.5976301,107.4458227,101.434642,103.1756733,93.57990905,102.0762389,102.6214157,99.27366146,102.2012894,100.1924226,102.9421097,102.5868996,99.10477094,101.9900483,99.49559421,104.4207328
R161ANIGERR01051[c],16.85471029,19.23217047,0,0,18.8149164,19.36768299,0,0,0,0,19.32666108,0,19.77058761,18.88349695,16.17234202,19.37172095,0,0,0,18.80884822,19.26565863,19.0144576,19.57622716,0,20.98841452,,19.26565863,14.07851265,0,20.03845429,16.80058197,,0,0,18.30893781,21.56510029,18.88996299,19.33517978,0,18.80682116,17.13615061,19.51805166,16.97652925,0,0,16.76756631,0,15.20477099,18.05284481
R162ANIGERR01057[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R167ANIGERR07144[c],20.32807029,19.85721168,15.33907216,15.33736648,19.99985266,11.73624428,0,15.90609384,14.21660836,0,11.70934509,15.82832685,11.53917775,19.81934923,20.6107331,19.81056267,15.37726967,12.75637071,15.43672688,27.30072228,11.73624428,11.56691405,11.6469461,0,26.60044243,,11.73624428,20.13863309,14.24586491,19.65814589,11.84756712,,0,11.62742428,20.09326658,26.29813683,19.84918666,14.84622178,11.56691405,11.54103649,18.95139377,11.65526188,20.16370366,15.44852753,11.62742428,11.77450738,11.56691405,11.6227219,11.72801076
R16ANIGERR01061[c],140.9396687,141.8988612,137.1774159,138.4215319,150.2514489,138.3804348,143.4290098,140.2253528,131.0351908,142.3877231,138.006321,150.5730463,135.0317457,143.3433739,149.1446649,142.3877231,137.2165233,117.4426711,138.3797176,129.8873101,138.4832202,135.4976637,136.7087646,148.3535174,130.8056993,135.2530765,138.497031,133.6800376,128.4942252,137.2669731,137.0120511,142.0838994,154.7411816,136.8329801,151.4029235,128.4942252,143.3924699,117.4457764,135.4685566,135.5497149,131.7707828,136.9463367,140.9293879,140.0081765,136.8227272,135.59514,135.445181,133.618313,140.0501132
R170ANIGERR01519[e],,,30.99416387,,,,,,,,,,,,,,,,,38.97395919,,,,,,,,,,,,,,29.96788651,,33.21206256,,,,34.80434997,,,,,,30.433537,,31.05821253,33.95499185
R183ANIGERR00959[c],86.85739813,88.02522633,91.90328174,90.76581889,87.82674965,91.33732343,86.78215273,91.61393243,96.27634821,88.02275864,91.33473973,91.56594875,93.20331662,86.86549831,86.6049122,88.02275864,92.08614934,86.0144176,91.14083111,99.25180753,91.15205192,92.93714723,92.35337711,85.03579739,96.44112906,91.62342563,91.15205192,92.22112913,98.28075905,92.0208832,89.69023756,85.9647609,89.52829403,91.98068671,86.61746843,98.28075905,86.8309991,85.84639964,92.90057085,92.91772981,94.57524313,91.98917751,86.90853681,89.66989604,91.96779124,91.11013584,93.00484799,92.17969457,92.85208359
R196ANIGERR01819[c],106.5483351,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,109.2776536,28.54041871,28.54041871,28.54041871,109.0532172,28.54041871,28.54041871,28.54041871,,109.2286233,109.4453887,28.54041871,28.54041871,28.54041871,,28.54041871,111.2291425,28.54041871,,28.54041871,28.54041871,107.9354548,106.7982166,111.1390524,95.5975513,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,28.54041871,107.148108,28.54041871,94.51309099,28.54041871,106.84151,110.8853247
R197ANIGERR00867[c],55.75284998,56.22955127,56.6774229,55.55248697,57.32898917,57.26155286,56.21297569,54.98898344,55.05932138,56.05247185,56.45817821,57.0501533,54.78165463,56.20056126,57.54899263,56.05247185,56.95762325,54.04898591,56.77937172,56.07867753,56.96174651,57.4086337,55.41191028,57.02256267,43.01312324,54.42272994,56.96174651,50.98150721,55.38385146,56.85761868,55.01534016,56.31552287,18.36057123,55.74752354,56.43879687,55.38385146,56.28437219,53.87773761,57.35273269,53.4025123,53.76762553,56.80903738,55.82814817,55.04878153,55.72776436,53.7436929,55.19518189,52.88228613,55.21627868
R198ANIGERR02703[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R204ANIGERR02732[c],0,0,,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,0,,,0,,0,,0,0,0
R204ANIGERR02732[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R205ANIGERR02731[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R205ANIGERR02731[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R209ANIGERR02737[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R226ANIGERR01364[c],3.619283924,3.661516914,3.878610506,3.791973278,3.502580245,3.92025212,3.576620576,2.502587359,3.980226554,3.652418694,3.858474779,2.393723873,3.946742051,3.583496293,0,3.652418694,3.908685521,3.710959344,3.870494595,4.092273887,3.858917646,3.940575219,3.960429166,2.224464929,4.026834066,4.015019148,3.858917646,4.291605187,4.168916142,3.897951634,3.762497476,3.593196728,3.800732198,3.830134667,3.42810334,4.168916142,3.58490761,3.673124156,3.934541705,3.658830502,4.435773638,3.89273721,3.624302233,3.732874905,3.828104879,3.917633074,3.953444429,3.624001236,3.908334219
R24ANIGER[c],35.39676039,34.90163857,37.43910296,33.94244924,35.34536386,34.58691431,34.79252934,35.38787069,32.16279066,34.82403473,33.61926325,39.36279805,37.93070432,34.81690179,36.46214902,34.82403473,33.54421215,27.78900856,34.41669594,0,33.89587006,37.86531655,33.63761865,35.96222703,0,34.6060691,33.89587006,0,32.1124127,37.62530526,34.72966625,35.76870517,38.25119179,33.70808425,35.63480907,0,34.83740989,34.62784795,37.80693692,33.20062464,0,33.45477211,35.44452506,34.28665896,33.69619037,34.32042009,33.22497808,38.8994076,0
R255ANIGERR00980[c],6.590671344,6.668037319,7.103697306,6.942029374,6.518112273,7.163009698,6.513053059,-10.44031237,7.268243194,6.652587834,7.064982943,-10.55729338,7.210911978,6.524047146,6.518652384,6.652587834,7.159023491,6.770654038,7.0862628,8.052783767,7.067038373,7.198743596,7.233398351,-8.42155846,7.353570925,7.327115297,7.067038373,7.374836726,7.601868014,7.139277365,6.885811625,6.529744583,7.390324303,7.028335947,6.387426116,7.601868014,6.527490137,6.706442845,7.187677496,6.794920734,7.608943102,7.129684878,6.601011477,6.830550044,7.024629232,7.157632449,7.21922631,6.741267813,7.548437936
R256ANIGERR00821[c],6.590671344,6.668037319,6.919575159,6.942029374,6.518112273,6.920699402,5.868785779,0,7.268243194,6.023047496,7.064982943,0,7.119172702,6.033706794,6.518652384,6.023047496,7.073474106,6.770654038,6.867560168,8.052783767,6.85189354,7.107253064,7.233398351,0,7.353570925,7.257208541,6.85189354,7.374836726,7.377392901,6.954743116,6.885811625,6.518735148,7.390324303,7.028335947,6.387426116,7.601868014,6.527490137,6.706442845,7.096186964,6.794920734,7.608943102,7.129684878,6.601011477,6.819770554,6.939601484,7.157632449,7.127735778,6.741267813,7.548437936
R258ANIGERR02521[c],3.619283924,3.661516914,3.878610506,3.791973278,3.502580245,3.92025212,3.576620576,2.502587359,3.980226554,3.652418694,3.858474779,2.393723873,3.946742051,3.583496293,3.50788238,3.652418694,3.908685521,3.710959344,3.870494595,4.092273887,3.858917646,3.940575219,3.960429166,2.224464929,4.026834066,4.015019148,3.858917646,4.291605187,4.168916142,3.897951634,3.762497476,3.593196728,3.800732198,3.830134667,3.42810334,4.168916142,3.58490761,3.673124156,3.934541705,3.658830502,4.435773638,3.89273721,3.624302233,3.732874905,3.828104879,3.917633074,3.953444429,3.624001236,3.908334219
R277ANIGERR01627[c],27.78324156,18.66587264,20.34289221,27.66982683,17.89637186,27.8525816,28.15784646,8.2382065,21.8970211,28.17059412,27.40362569,7.619192397,29.20274421,28.18806071,17.25415872,28.17059412,28.25831629,17.35396939,28.15861425,32.51222558,28.03639515,29.11285265,27.47518328,7.412846573,30.19756614,27.82260642,28.03639515,33.7961052,31.4004701,28.51588748,26.34766738,27.15926464,18.38097616,28.40197205,17.34705881,31.27077571,27.79287147,24.85934811,20.79797851,28.34788489,34.85857423,28.19304679,27.37038477,27.14573772,20.25684138,19.77525036,20.80508306,19.79896408,29.67704674
R28ANIGERR01056[c],37.05862032,36.39842327,34.01809445,34.11502934,37.41872435,35.34980132,36.98577823,32.8824396,11.26319388,36.27391978,34.25615936,35.02569415,33.37270793,36.93398417,38.83301336,36.27391978,34.26694334,12.30329439,34.60840928,11.19755778,34.57829194,33.51146581,34.89724278,39.56900884,11.2635152,36.10155622,34.57829194,30.87616334,11.12625652,34.11332383,34.67146469,38.08301777,39.65477577,33.29736908,37.08894495,11.12625652,37.0250168,12.30329439,33.61723125,31.39230291,30.16005622,31.8392517,37.10000321,34.50833099,33.28734228,35.49803222,33.90846776,31.7781153,32.62411636
R292ANIGER[c],4.775493061,4.673984116,4.396124787,4.463226353,4.718860955,4.469524014,4.743741429,4.499824527,4.040769924,4.669164442,4.445143662,4.472555104,4.290910738,4.73836368,4.865121004,4.669164442,4.396124787,4.983475713,4.469524014,3.981279962,0,4.316049823,4.388587695,4.970415884,4.041061152,4.563511821,0,4.504204169,3.916655337,4.396124787,0,4.8534624,4.811177487,4.370893892,4.810778552,3.916655337,4.743741429,4.983475713,4.316049823,4.292595425,4.316049823,4.396124787,4.775493061,4.544162672,4.370893892,4.504204169,4.316049823,4.366631843,4.462061477
R29ANIGERR01641[c],14.28408849,13.66985269,19.17590407,18.47720607,12.01134122,18.34998152,14.24461081,14.52583772,22.51936138,16.56073269,18.56240131,20.29371213,20.01875564,14.27360439,12.17271198,16.56073269,19.14568655,21.65135269,15.0174798,24.79051678,15.05574211,19.72989642,19.07108094,12.90821546,16.87122501,11.76630104,15.05574211,17.1696448,23.80398606,19.16899477,17.84282963,15.00654045,12.11319534,19.0772569,13.25537412,22.88900044,15.70178189,21.73182293,19.70144861,19.66691507,17.71701786,18.82975,15.85978751,17.90152058,14.66226226,18.40479909,14.81751645,19.77891874,19.64116732
R300ANIGERR01961[c],20.86134013,20.72358594,22.65072143,22.32398561,22.98378182,22.7907707,20.59776747,23.02332778,23.18487406,20.851332,22.54356869,23.32778067,22.89966781,20.74443765,22.98662084,20.8229179,22.77363951,22.12293245,22.58033123,24.91235729,22.58762298,22.8755221,23.01131772,20.85074358,23.26554182,23.09129804,22.58762298,22.38205454,24.07846778,22.72976958,22.10880301,20.87555479,24.06385378,22.51198515,22.67310853,24.07846778,20.72316531,21.89702295,22.85112753,21.02742166,23.03874315,22.70845797,20.88724011,21.9942207,22.50361337,22.75540254,22.95581783,20.87586336,23.68751864
R308ANIGERR09504[m],7.499248399,8.080164997,8.389438439,0,7.384469433,0,7.440229542,0,8.54016295,7.560460961,0,5.00186199,0,7.45321726,7.405090956,7.560460961,0,7.996015601,0,0,0,0,0,4.468951568,0,0,0,0,0,0,0,7.838506339,8.55651442,0,7.240719968,0,7.825384123,0,8.511416549,7.394895781,0,0,7.562519359,0,8.208852367,8.397291962,8.54307373,7.766160933,0
R30ANIGERR01830[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R312ANIGER[m],0,,,0,,0,0,15.48390318,,0,32.62476451,,0,0,,0,0,,0,0,0,0,32.29999343,0,0,0,0,0,0,0,31.59063202,0,,0,,0,0,0,,0,0,0,35.29199539,0,,,,,0
R31ANIGERR01827[c],0,0,0,0,0,0,0,0,26.79526681,0,0,0,0,0,0,0,0,26.61945997,0,30.13700672,0,0,0,0,27.07527457,0,0,0,28.59323439,0,0,0,0,0,0,28.59323439,0,26.46936536,0,0,0,0,0,0,0,0,0,0,0
R324ANIGER[m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R335ANIGERR00357[c],242.6743455,248.3143894,284.130308,266.847398,262.2312676,263.6418594,235.3058656,298.031184,327.0657656,248.7295263,269.5437054,312.2543665,294.7011408,236.7928379,244.3062985,248.4181256,280.5489805,257.2302867,266.5924999,375.925976,266.6408078,291.1638984,270.1667973,230.9803059,323.6476882,260.8782527,266.7229945,314.2466069,344.8785461,284.6510433,260.25546,222.126225,317.7234453,291.784256,252.4124326,344.8785461,231.1738464,260.5993669,290.9172827,298.7330388,326.2846912,280.1171528,238.5905741,260.0538904,287.5284632,269.908937,287.2701587,298.6391654,303.9946012
R339ANIGERR00667[c],26.78329327,26.56339557,44.14661901,43.79996565,50.28822098,44.02223752,26.81611256,44.86070307,47.72699359,26.47018049,43.71809456,50.14801394,44.39645628,26.82029706,49.53426098,26.47018049,44.30506604,43.60693141,43.59406693,56.12509501,43.62702763,44.21219954,43.94068246,27.53773,47.16812574,44.19127798,43.62702763,56.26268335,47.70652824,44.21649056,43.68062218,26.9856131,56.34345213,44.83766558,50.60535944,47.70652824,26.78843101,43.38571261,44.16256017,26.08375214,56.21317743,44.26319184,26.72378353,43.91533071,44.7882855,44.37741555,44.49081413,27.22966664,56.25159505
R342ANIGERR00551[c],-1.97957779,-2.007281263,4.034828369,3.660889735,9.941264372,4.228810417,-2.501387626,4.852642496,5.995946554,-1.769167167,3.839626928,8.349957227,4.290620777,-2.477053106,9.17586012,-1.769167167,4.265065287,3.788266309,3.838696456,9.923201529,3.870182796,4.252088124,4.334266841,-1.541295807,6.041881833,4.57261514,3.870182796,9.945245307,6.582889284,4.182892855,3.447661633,-2.211887948,9.958185713,4.054460981,9.958168896,6.582889284,-2.446642823,3.511873792,4.206367656,-0.300024267,9.937313694,4.142974242,-1.922022279,3.416743522,4.038225121,4.304461168,4.508706825,0.198374169,9.943468789
R351ANIGERR02282[m],26.11294451,28.35488893,26.1934285,25.89790184,0,25.19116882,25.5720615,27.29853889,28.85343714,28.30269194,25.58983136,20.83686995,27.38016862,27.51924005,0,26.45989336,25.98335098,24.41504718,25.37392684,0,25.39675513,27.16050942,26.12592091,24.99498699,29.43812926,22.74510667,23.01622035,0,30.29962347,26.31575119,25.33206968,24.41450619,0,27.04096451,0,30.29962347,25.07802691,24.47516349,27.12246465,34.40930516,0,25.88244073,25.69140535,24.63651297,26.78231821,25.23271592,26.97405715,34.27587915,0
R360ANIGERR00114[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R374ANIGER[c],22.51476584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R375ANIGER[c],22.51476584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R383ANIGERR01049[c],12.53375006,12.516479,14.94254936,14.75822281,14.01797112,12.73374642,12.5517822,19.59144011,15.40026451,12.78296341,14.99376097,19.33415717,15.077867,12.54131151,13.94760961,12.67623866,14.93131076,12.47703892,12.5020129,17.51713925,12.50996893,14.89072503,12.8401444,16.13532575,15.21211717,12.48152474,12.50996893,14.73245756,21.16552729,14.79405032,14.69370922,12.58979392,15.79766418,14.91681542,14.27453488,16.02866125,12.58731529,14.6721408,15.03974822,12.99405526,14.3617903,14.92194691,12.63148658,14.63044448,14.704024,12.41965463,15.03747383,12.9237363,16.18431017
R3ANIGERR01602[c],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R400ANIGER[c],24.18458832,24.65690326,18.70937459,18.41370912,21.39325175,18.90017275,23.88171927,19.14838981,19.34910126,24.6240582,18.60273697,18.80343192,18.98773624,24.19407607,22.08481438,24.4140598,18.85453083,18.01577161,18.64675895,20.9412868,18.65547244,18.96006545,19.10012177,24.09154552,19.48671858,19.33582681,18.65547244,19.10832138,20.17424773,18.80272401,18.20528268,23.92037598,19.66721714,18.67333947,21.08250786,20.17424773,23.92393944,17.83215026,18.93103193,26.8110717,19.83817899,18.77755674,24.22897954,18.14131617,18.66336098,18.76761509,19.01380481,26.80562691,19.7247826
